protein,limma_pvalue,mu_hat,se_hat,residual_dof
O14498,0.07505059753983799,-0.776136750833416,0.44399575434461463,28
V9GYU2,0.03009784550539258,-0.6544046692659213,0.29094109868049445,28
P08185,0.7802995403867827,-0.161675269668868,0.6143928067666394,28
O94919,0.42620110355020724,-0.3392455738248949,0.4426424792478325,28
Q712K3,0.9911420759852719,0.003357121393462197,0.30422296411979804,28
B7Z367,0.21515517390411462,-0.33244679503073066,0.2604526298580001,28
J3KSS7,0.7838364064561265,-0.06216841156996053,0.2137877113288768,28
B5A977,0.03618909353593463,-0.8187507179170983,0.39044990917848527,28
Q9UIA0,0.7422193230223377,0.08625059284604183,0.2568150178487825,28
Q9UIK4,0.06347548975211376,-0.725474186985704,0.3936642814419667,28
Q9H4L7,0.5376949422039182,0.13048471007145235,0.19454317331339177,28
B3KVH1,0.5228595185498648,0.16450381160123148,0.2504303575685062,28
B4DP61,0.002202062424626643,-1.0315099676302566,0.3166639160654185,28
G5E9B4,0.20584772959932632,-0.30417175042790495,0.2273104346445293,28
P27487,0.40370117268768446,-0.40832491206601595,0.5118066005088426,28
Q02083,0.342566813586866,0.28193419863880037,0.2956500099873233,28
O94913,0.6722485141140929,0.10664560166064553,0.24452558729515894,28
Q5TGY1,0.08573700375546506,0.47961370116299934,0.2696701448245024,28
F8VWT9,0.04362554118772909,0.6006834837154835,0.28806677040377565,28
B0QY35,3.977088019082039e-4,1.319200508993138,0.34459974682965383,28
P29374,0.953134305562193,0.025041838015634033,0.44464815578731204,28
B1AKC7,0.6956814404149394,0.1225006572223342,0.3162812952617875,28
Q9P0M2,0.36255506684172467,-0.2064732288384809,0.2123516878603717,28
Q9NR12,0.3329589717159124,-0.35685854391423366,0.3770100870478372,28
Q6P4A8,0.9229376725157614,0.04937105003482667,0.5383350156256521,28
Q13424,0.09246009084259728,0.5815884461820817,0.3454547508596669,28
H7C107,0.06646841814450903,0.6143478793042926,0.331673925607718,28
Q7Z7F0,0.666563525076014,-0.110622339333254,0.2500932535173115,28
Q8IU85,0.6616270926922789,-0.12133160937814808,0.2743462169018837,28
P48059,0.27694771916367633,-0.21801763111032962,0.1786724341448957,28
O75420,0.7822479287407039,-0.05255298380605115,0.16726753404404085,28
P48595,0.5619848678594216,-0.37561877431729646,0.6877451808827387,28
I3L2C7,0.5439387552575208,0.1815335933453908,0.2994651370302672,28
J3KRA9,0.15112210214694013,0.38101383321209437,0.25590352226888585,28
M0QYR4,0.8442315394505733,-0.030919780948107767,0.12131805086221945,28
Q96A33,0.09035037343646406,-0.7299209821205785,0.4396408452052131,28
Q99594,0.005503959833918163,1.1668449590619432,0.41078715895671886,28
Q15388,0.007400331394541792,0.9648791877560171,0.34833102757979073,28
E9PN19,0.7993530895203292,0.09915252528379997,0.4040392987779191,28
H0YL26,0.9161848171480338,0.032595725035306874,0.3126882378190884,28
H3BLU7,0.019488528345001394,-0.5265414113613565,0.20081395246441072,28
P16591,0.2649754614716377,-0.24450487642655977,0.20230290595116135,28
Q15061,0.5714105507498612,-0.23322559263182474,0.4278415790247579,28
Q92539,0.061821802112081055,-0.6598860080938997,0.35203122388401004,28
Q12860,0.6008525915399952,-0.21744959010458997,0.43198508822902854,28
O60292,0.9427400266477846,0.023992938951538964,0.3406631870589167,28
Q9NUJ3,0.16072425722744993,0.36567560346026534,0.2505990492475605,28
P98155,0.7231545867995681,0.1330665893010478,0.38755157636760873,28
P57081,0.17189883227680436,0.5992334955846035,0.4517196235798614,28
H0YM30,0.2714915093185373,-0.35112199060083493,0.32038327762609037,28
Q8NCH0,0.042408754543664356,-0.8628089435372572,0.4287137423445884,28
Q5TZA2,0.02377706241308537,-0.717596783069526,0.3073967769971469,28
Q9H9V9,0.7501556903723944,-0.08928069240393177,0.27827425745314427,28
Q13823,0.737782909449118,0.10725014407167163,0.3246548455777535,28
Q9NYH9,0.6945658398729158,0.14684150454349015,0.38556918890045194,28
Q5QNZ2,0.38817689454099746,-0.25650876455783544,0.29629447056494884,28
P08123,0.2289677498743506,-0.5915879166248766,0.5117354025542143,28
P62256,0.39786793244170116,0.2760231564424169,0.3299791138465723,28
Q8NI36,0.7713301415949262,0.09748130567100732,0.3419949521232342,28
C9JWC5,0.5668317661473548,-0.16935418834516464,0.29558807776851886,28
P14373,0.25458435730048373,0.4687519611998843,0.4236971391990934,28
Q14129,0.5753180230521875,0.09677103169102313,0.14313891774704157,28
Q7Z5J4,0.8880533815779805,-0.029180431456336038,0.189656415586826,28
Q6PID9,0.7601775056565778,-0.15406937216877692,0.5317316496767008,28
Q5JTM7,0.36622166156901037,-0.3916590177416299,0.4498793996058026,28
Q9UPQ3,0.09103366411951846,-0.4715555584761969,0.26981336919186233,28
Q9ULR3,0.4994554098394903,-0.19669600215839758,0.29008259507604733,28
Q8WU03,0.01624297966376117,1.8350485661052556,0.7797422721695934,28
Q8NFH3,0.29721054134797037,-0.1375038952944705,0.07619052641931813,28
O60486,0.056949234406451936,-0.5789306904982007,0.29649515011529165,28
F8VRD2,0.04476148845407734,0.6523057540771856,0.3189207158312254,28
H0YI08,0.4792832227422261,0.2965521196601996,0.4351380016930086,28
Q7Z2E3,0.9448721251398863,0.027635181393655436,0.4150101594865366,28
O95758,0.2267368886212153,-0.42379351358212786,0.35511783048955714,28
J3QS03,0.04737796251467826,-0.6428226334609155,0.3182391553527273,28
A0AVL1,0.4559122224472528,0.29384609321534505,0.40691066946074966,28
Q9H9G7,0.8759503955037496,-0.040172924114522335,0.2511926589647439,28
P48960,0.9832952065997839,-0.005472674413528257,0.25605906597034755,28
Q6P2H3,0.8201635462645469,0.10527090580917656,0.48569228655729046,28
F8W1T6,0.07985814337254075,-0.5161570289325564,0.2872586375807245,28
Q9NPY3,0.09298202239056015,-0.4493915475804703,0.2565359155286845,28
P23771,0.0056683487799234645,-1.4519769215955405,0.5208337240895217,28
Q6K0P9,0.10357539951961917,0.6049898591203663,0.3749979571763036,28
Q6GMV2,0.9102622157301516,-0.030168346117820988,0.26350625190283666,28
Q8IX01,0.7321673373316862,-0.09811437053509742,0.2856223576839939,28
A6NJZ9,0.17981036484170015,0.6198731626467818,0.47781046835627716,28
Q02410,0.5307990496870894,-0.16478795926784756,0.25694703845410616,28
P16144,0.4399955081427174,0.25192650275791445,0.3300411813323617,28
Q96EV2,0.011103565737569163,-0.6960557431380964,0.2552899211506559,28
Q9NU19,0.5602146939545842,-0.15241370240078667,0.2555720389313214,28
Q9UFM8,0.043515269795451686,-0.6185106048240564,0.2978582334033749,28
I3L1H5,0.5030472202066492,-0.2001795488757515,0.29899282958216333,28
H0YAA3,0.003650654967091094,0.7022763850562785,0.21341811557020413,28
O95081,0.15900857469136467,-0.3560728008347558,0.24123715021269415,28
Q9Y600,0.5277180176766652,-0.23978161690574862,0.39125364218301106,28
Q13206,0.6737610785937838,-0.1323785265864702,0.31767692370818273,28
Q8N8A6,0.1137749459539623,0.5345352098608379,0.33785417086743835,28
Q96PY6,0.18031878761019166,-0.28451989440646075,0.1924550011119182,28
Q9NQC1,0.2757233339114734,-0.43019129966501213,0.40541093395503575,28
Q9UFN0,0.9280553508753838,0.029557422411065515,0.3329941825068129,28
Q5THR1,0.758766604083235,0.06365403301752201,0.189479662167955,28
F8W6X8,0.517864406306723,0.17201003412811688,0.2605570742469257,28
P07451,0.022317414332052768,-1.6022334702093104,0.7177759325220034,28
Q3B7T1,0.46676314395898044,0.20858283749088752,0.2844868448747523,28
O43678,0.4243938508974302,-0.2515084379294572,0.3168671807514133,28
O60331,0.20781161058510045,-0.33148626203128617,0.25440377878188114,28
E7ENY8,0.29745627124448326,-0.5282362574950751,0.5299833191663658,28
Q9Y275,0.816448123080115,-0.0689758980904363,0.2980087575989528,28
Q6PL18,0.1988433374373788,0.5514112038994617,0.44206354145201343,28
Q9BSU1,0.057057922207298446,0.66644164763231994,0.34817602793016306,28
Q9BX67,0.17579675944734655,-0.4263524728161127,0.3136527303445533,28
O15230,0.9416866406462548,-0.01923413445305261,0.257909161376117,28
Q9UHA4,0.24828848437937426,-0.3420972308025031,0.2936583246317274,28
Q9ULJ6,0.012222728836576996,0.7150847372745579,0.2684661562581244,28
Q5VZ73,8.491164714950137e-5,1.8481324151018563,0.43343665159856953,28
G5E9L9,0.6340725786316634,-0.17927899934921387,0.38835371243104955,28
O75694,0.03117371702619155,0.5898845036759932,0.259311048323745,28
C9JA28,0.11400936517241003,0.8530065700006974,0.5594883501823257,28
Q6ZS81,0.4443690183846243,0.20251419191522627,0.2587064913639162,28
Q9NVF9,0.7735000127890611,-0.10469833763446429,0.3742921868216746,28
Q8WUB8,0.8004428082617191,0.05679231263476368,0.21140051356281142,28
Q86UX6,0.2513060768720374,-0.495961904246353,0.44679232729632223,28
F5H5V6,0.05432972983844841,0.32524249865663124,0.13163972593375442,28
O15014,0.9366316103904206,-0.020710522257490926,0.25499560275763694,28
O95628,0.25341264968680793,0.2950999029592916,0.24942020593942033,28
Q9NS87,0.8779987726606799,-0.03880748369057819,0.24575804699957174,28
Q16647,0.44401932840972835,0.37633543919887136,0.5152198205512886,28
E7EVX9,0.3606463831352785,-0.22687410256477744,0.23834536415182178,28
E7EW84,0.14069073607567711,0.3622977585949605,0.2326035481072629,28
J3KN75,0.05504005893003236,0.6195182881840604,0.31751940185066835,28
P35568,0.0013350825279647572,-1.680659101866365,0.5083593967564993,28
Q53HC5,0.6596117970734472,0.10041649472168185,0.21521398488726,28
H0Y3N9,0.0442311570865712,0.4731041174862224,0.21556034725687706,28
A6ZKI3,0.5447832626349464,0.15727659603221514,0.2532010006205282,28
Q9BW62,0.36756175200152885,-0.2949516503453766,0.3306782946288095,28
Q8IY33,0.9218190708715297,-0.024783721100984313,0.24545552459517608,28
P46934,0.0898570866357473,0.5074806744141058,0.29289871574057347,28
P05121,0.10648146807379971,0.6417777650284389,0.4038286376931359,28
O43505,0.021705076252054784,-0.8806899777202118,0.3797134558713899,28
Q8IVT2,0.1498721108713592,0.7258023841664301,0.5225448696468814,28
Q8NC56,0.6948044664117641,-0.10981784442978998,0.2775883436776418,28
H0YLF2,0.14133676608900242,-0.4643746363287759,0.31364314792254094,28
O95229,0.9441957183329854,-0.026731199862445765,0.3950047794032011,28
O75155,0.6017980700729162,-0.19970282378535242,0.39504758978110194,28
Q9HAC8,0.4712222070007971,-0.15576874139162594,0.19988512663091595,28
Q9BTY2,0.6331079714540959,-0.14141838094919504,0.29649410588040404,28
O60678,0.298610589581957,0.26927129600397853,0.2507492120604236,28
Q93074,0.1742490900116625,0.3711897001862919,0.26554113295668846,28
Q5BKZ1,0.42789245141767507,0.254336909898049,0.32372716392464157,28
E9PHY8,0.4074414317838668,0.2935873386893092,0.36178864525724547,28
P78536,0.019990188103639166,-0.6079571977023882,0.24316188273701578,28
Q13625,0.03907453916063582,-0.549162615435062,0.2514903039569979,28
Q9BWS9,0.8351550126371838,0.07728832260921868,0.38304337288810625,28
Q5VTL8,0.5532002809748866,-0.13959770739853744,0.22398810507491554,28
Q6ZUT6,0.26576664099072905,0.5998482983594294,0.5644005683691783,28
P09619,0.06483480880409334,-0.5775025675307026,0.3068714438878949,28
O15213,0.7469058482618348,-0.11623158065836403,0.37011265824566464,28
Q14CS0,0.019980757621796814,-0.9712662866143956,0.41577821349311583,28
O14646,0.21394341504711403,0.44777889419921774,0.36578442965603936,28
Q13568,0.6312671492700057,-0.07681330509112577,0.12499289944817195,28
O95084,0.09208080919670714,-0.7608077919507085,0.46232314543739444,28
Q9NQA3,0.18482013002652817,-0.820581459963829,0.6487396852823168,28
Q9UGU5,0.8477028625943909,-0.054324267948122174,0.28135956511320453,28
H7BXC4,0.12642856296825503,-0.38937706465091104,0.2427335920166023,28
Q9Y6N7,0.06872254550193606,-0.5493366659887352,0.2946996224930162,28
H7C2U8,0.09264192222551032,-0.41644507840145817,0.23316205833166712,28
Q9H7S9,0.0010392638172617159,-1.5826580332609912,0.4641641030870893,28
Q08AD1,0.26459085749516115,-0.2922138718207092,0.25376217993946076,28
O14647,0.6540633384272292,0.10715647553827144,0.22882931592046754,28
Q969F9,0.561743928479667,0.15806031467639117,0.2683077770048936,28
P46019,0.2091794125334617,0.37384774383542596,0.2946049480618075,28
Q4V9L6,0.09145893712127934,-0.9017572201619383,0.5520267749399345,28
B0I1T2,0.9403600910988543,0.020197927898047703,0.2662411886952527,28
Q96RQ9,0.12971316026012444,0.7712983584830709,0.5270383664716627,28
Q9Y4K0,0.7491246559768578,-0.14420698319956538,0.4720024432533082,28
E7EVV3,0.0014793370246457536,-1.5526282746741762,0.4728170092436521,28
Q01543,0.0299416376896155,-0.5635656171804934,0.24283416806191707,28
F5H2A3,0.17528360388407385,0.5230874140680116,0.39348283905670656,28
B7ZAP5,0.33823854640180095,0.6419811665861352,0.7092370534770103,28
Q9Y5J1,0.6061317595016786,0.21984482831949442,0.4440225488007879,28
P21580,0.06360278321936376,0.3942252472249803,0.1892833698811419,28
Q9Y4D1,0.2986648931937706,0.3083133229290946,0.29471806276536766,28
Q9Y5Z7,0.18494894605020332,-0.21749587223101524,0.12811426424844624,28
E9PD99,0.8358476131457189,-0.05761583534033354,0.2756990904694128,28
F5GX82,0.08101849324123458,0.44089868995890125,0.23863711009658328,28
Q53GQ0,0.6085302054805455,0.22434669231778445,0.4570219487096026,28
F5GX09,0.6104155686369991,0.2087545417868859,0.42543954766079545,28
B5MDG7,0.37228393682808214,0.24161502668221443,0.26530843524359243,28
E5RJJ7,0.41646864859872623,-0.2917471032048382,0.3671203068357685,28
D6RCT8,0.006061259368769711,0.5946602302234942,0.18593317811076993,28
H7BZK6,0.28713919080538214,0.21584180251575358,0.1816549632117221,28
O75376,0.021213566270810755,-0.4624756755760188,0.17071727373074402,28
Q7Z6J0,0.5850976012587221,0.13862450925705486,0.2464469240770512,28
H7C4E0,0.4181076734781044,-0.3681547027365749,0.4740268461040844,28
P55259,0.25994323545647724,0.7919476912707417,0.7426481879960811,28
Q8NDT2,0.455803731520548,-0.1571031716993517,0.19283878481459116,28
F8W0I9,0.9788364334371675,-0.005795150449412756,0.2037898823098026,28
Q8IY22,0.3626546587124698,0.3171496994953267,0.3545561587987889,28
Q9Y4W2,0.17813721807406188,0.5246985355824954,0.39773415756787833,28
Q96HY7,0.3948258253291135,0.40694033873746993,0.4998347033498388,28
F8WC68,0.5016495612199721,0.2289090693826899,0.3469403616639324,28
G3XAI9,0.3299876792521871,0.3377327427286779,0.3522737820962837,28
B3KTR6,0.026023710807630857,-1.0104820948643567,0.4567682489824555,28
B5B2P2,0.6338263554074903,-0.1099534614341148,0.21863616405585692,28
C9JE98,5.590028840015404e-4,-1.2905116463869901,0.3481393099510667,28
Q9UK61,0.47202580954931017,0.14432359847972331,0.18017560948632327,28
Q96RW7,0.09652229946022732,-0.7113754098450972,0.43677987634736964,28
Q99983,0.10398968566084896,-0.6698418458930481,0.4195971845987984,28
Q96Q45,0.6872109863592727,-0.0950330447153058,0.22513986143121337,28
O43913,0.004798000563446604,0.9760361989513335,0.3306603546782472,28
P51888,5.258189624417678e-4,-2.016763341084934,0.5591894067918346,28
Q9HCD6,0.5500489032101263,0.23603944824567652,0.4084936332205441,28
C9JMK5,0.5615668016456915,-0.16413155652715547,0.28044666972019805,28
J3KNB8,0.04760723103803424,0.4839818408992139,0.226752801466796,28
B0QYP2,0.073484198678228,-0.644662094674147,0.3605039275414561,28
Q13367,0.038316205911493116,-0.9547421536492129,0.46677952529416317,28
Q9NXR7,0.6670537886905454,-0.0826394827665196,0.16964484255210027,28
P53667,0.6925763934250498,0.07047028801742611,0.15107645117781265,28
Q96T76,0.13126787362487258,0.4651994003667635,0.3048361488678411,28
C9JLV4,0.811367686303367,0.07419706467463111,0.3139054095032822,28
F5H6V4,0.09325914310391847,-0.45326084395259936,0.2594952872387717,28
Q6PJG2,0.08204637902404013,-0.4987735603884505,0.2783660293256127,28
Q9H3G5,0.9130914606437885,-0.04335155157615683,0.41223808554634234,28
Q9ULD2,0.24380194774382216,0.5356860183365886,0.47675098003433364,28
Q8NBM4,0.7476783873867909,-0.14550021681383274,0.47349500541406264,28
F2Z2X4,0.2832415430837852,0.3128476414227898,0.2886212466232393,28
Q9Y250,0.42801960577187137,-0.21178254613589462,0.26146869653588434,28
G3V4J7,0.4468623723481503,0.2074157643532108,0.2680449562966997,28
Q5JSB6,0.7961253701652719,-0.09536882597655164,0.38038409454352423,28
O00458,0.4892838641945897,0.24478132603259148,0.3619877015142143,28
Q9NPH3,0.44355671278909337,-0.2720972320089007,0.3629129802864427,28
J3QQW9,0.19354513064450118,0.3605690764048491,0.27073751257377715,28
Q6ZNE5,0.7274174893917773,-0.07579734288498631,0.2022869235773333,28
D3YTB1,0.4535659158177092,0.25520184914127175,0.34640034005650117,28
D6RF85,0.23471195498451572,0.5400985332159611,0.4709289154595706,28
P23352,0.740385476846577,0.14576160007998104,0.45968975952664354,28
Q9NQH7,0.3559531554361046,0.3428306516610377,0.3804296366344106,28
O60449,0.5120405143122739,-0.22882075184468464,0.35643960128562735,28
Q8NF37,0.41611892365210656,0.43595723405584574,0.5638359708619307,28
F5H0Q6,0.4217566225181687,0.20802840923123583,0.25163507077060415,28
Q9H6X2,0.05738636489074791,-0.7791068309452411,0.41399347604416886,28
Q9P206,0.005748473832531847,-1.0212000968215158,0.3571418213661146,28
O14657,0.08182871310783048,-0.5247807484791343,0.2952013474449143,28
P43304,0.07588396650999528,-0.6705967017638848,0.38015883593970407,28
Q8TCT9,0.07138660003215713,0.8684028092355622,0.4933205520314157,28
Q9H867,0.8234699225796347,-0.04575021629900901,0.18676646658952648,28
Q9HBR0,0.8633614388918924,0.04166367555649373,0.23282096677365838,28
Q86YV5,0.038363068588170436,-0.7421029244262665,0.3551087986877099,28
F5H1N7,0.07624574535246319,-0.5863320067709229,0.3278113397454908,28
O00443,0.9240721952708715,-0.01897978722114753,0.17920177609702917,28
H3BRL0,0.35912356340796514,0.23904020395737488,0.25322004414428506,28
O00330,0.6833371166748738,0.13467276432090652,0.3357428663851547,28
Q9BQ69,0.45842882833984344,-0.32789720964594354,0.46063703343850404,28
P13686,0.6515721591950987,-0.2493426949845457,0.583566143285353,28
Q2TB10,0.45127736981747757,-0.327172595042291,0.45176678907387,28
R4GMM8,0.17111021940478494,-1.0768364166775526,0.829371353742563,28
Q9H1A4,0.7934778840262278,0.07614614622012064,0.2906296465568901,28
Q99969,0.6260260682355508,-0.28672143070699857,0.6231973489469761,28
P02747,0.6566157808279325,-0.18640787823524807,0.43633246184626295,28
Q8NEY1,0.05370860300724261,-0.7490508918652452,0.38984353680435857,28
Q5MJ35,0.5281186110917195,-0.12997942609492402,0.18727947828822827,28
Q96RK0,3.7034768765751094e-4,-1.2016534712935738,0.30777041014139234,28
Q9UJY4,0.02673236165389601,-0.6583717770739841,0.28527035487245955,28
P80217,0.21357838675392765,-0.31742493799856714,0.24508685648530898,28
